ID,RID,SEQ,CHOICE,C1,TT1,IMG1,IMG_LAT1,IMG_LNG1,ANGLE_FROM_NORTH_IMG1,IMG_YEAR1,IMG_MONTH1,C2,TT2,IMG2,IMG_LAT2,IMG_LNG2,ANGLE_FROM_NORTH_IMG2,IMG_YEAR2,IMG_MONTH2,AGE,GENDER,PROVINCE,POSTCODE,POSTCODE_L,MODE,CAT,TT_CAT,TR_DAYS,IMP_IMG,IMP_HHC,IMP_TTI,NGBH_SC,HOUSE_TYPE,HH_COMP,HH_COST,train,test,nontrader_C
91,34,2,2,75,0,VjPIMAx_qrhdUrErcLyPYQb.png,52.30657627,4.657131687,130.047,2021,12,150,-5,q8ho9Y_HU_4nEGJkrgU9-ga.png,52.26978142,4.608488148,-50.349,2020,7,6,1,4,6922,b,4,4,4,5,10,3,3,4,4,3,1,1,0,0
92,34,3,1,225,-15,pLVm5CQwrkV_7kUzN9SbgAb.png,52.40655831,5.297082836,240.372,2020,6,150,15,kBuykUlKb5keeJ4lPYO-iQa.png,52.37656219,4.798268884,7.922,2019,7,6,1,4,6922,b,4,4,4,5,10,3,3,4,4,3,1,1,0,0
93,34,4,1,150,10,-JDrwPV1m1-nt1225sVw1ga.png,52.30677441,4.956642709,59.024,2019,4,75,15,UnJ9c-EATrtxMNt0cHdztAb.png,51.48313074,3.622617946,124.285,2021,3,6,1,4,6922,b,4,4,4,5,10,3,3,4,4,3,1,0,1,0
94,34,5,2,-150,0,rj5OfnD1TMIdRlLLnGx4Ygb.png,52.29258356,5.624546659,198.006,2020,8,75,15,u-DtLjThHebnh2l16UleVga.png,52.62511785,6.040069942,72.825,2020,8,6,1,4,6922,b,4,4,4,5,10,3,3,4,4,3,1,1,0,0
95,34,6,1,-150,10,tLaRl3PP5KyWIr6xBi38Oga.png,52.40957268,6.907204778,10.335,2021,9,-75,-5,MVfj6_ttpBx2gedSRCeT4wb.png,52.73366675,4.98483928,225.894,2019,3,6,1,4,6922,b,4,4,4,5,10,3,3,4,4,3,1,1,0,0
96,34,8,1,0,10,nrLqRGZknyCvu3GL1srMxQb.png,52.2124593,6.890179301,266.732,2022,3,225,-10,g38ANt0a80rLIdMx9OJgWga.png,52.43962354,4.991018174,44.935,2019,6,6,1,4,6922,b,4,4,4,5,10,3,3,4,4,3,1,0,1,0
97,34,9,1,-150,0,by56JkTbYaCcN-URiCAhXAb.png,53.21005399,5.787309363,239.835,2020,8,-225,5,qbRIqdyMaPNQSOt3NY4srwa.png,52.30960207,4.960366327,-30.422,2019,6,6,1,4,6922,b,4,4,4,5,10,3,3,4,4,3,1,0,1,0
98,34,10,2,-150,15,LhW6KkPILs5vYhWTKBfKsAa.png,51.17912217,6.00750651,-69.363,2021,8,150,0,WsTsoDw_3r_7pdaU3ihQKAb.png,51.24594773,5.670713625,138.851,2019,4,6,1,4,6922,b,4,4,4,5,10,3,3,4,4,3,1,1,0,0
99,34,11,1,0,-15,d6WIP-qRJr98acV4Ob47sga.png,51.83124788,5.858347902,-84.004,2019,5,75,10,HJ-lj3AgV6RSipWfCydDOga.png,52.36875828,4.871026273,60.922,2021,9,6,1,4,6922,b,4,4,4,5,10,3,3,4,4,3,1,0,1,0
100,34,12,1,-225,-10,6Yn4FYKwMbsQv5P6bJ0zZwb.png,52.70140176,5.29304746,232.003,2020,10,225,-5,m8JCRji_x3hTJl3YNhJDNAa.png,51.68626226,3.900332192,5.059,2022,4,6,1,4,6922,b,4,4,4,5,10,3,3,4,4,3,1,0,1,0
101,34,13,1,-150,10,NGImpnFKwEGBRDE1yeCL5wb.png,51.6590624,5.237071857,213.877,2021,6,150,15,tIGoLoyQ_5lC1Bh4NoPMzQa.png,51.58142403,4.919953839,77.775,2019,4,6,1,4,6922,b,4,4,4,5,10,3,3,4,4,3,1,1,0,0
102,34,14,1,-75,-10,mDSyTPxcPexNk0j4iKVxiwb.png,51.43955605,5.487632682,260.462,2021,7,0,5,0PEWI_IJNCpuoQUKCaAIfwb.png,50.96054187,5.817508506,134.645,2020,9,6,1,4,6922,b,4,4,4,5,10,3,3,4,4,3,1,1,0,0
103,34,15,1,150,10,kVSNx7zmbGjXdBFgzs3ttgb.png,51.48882935,3.592244574,133.615,2021,10,225,-15,PXwYHBExV2Lalzrs8t2c7ga.png,52.20966442,6.96076489,-82.523,2020,11,6,1,4,6922,b,4,4,4,5,10,3,3,4,4,3,1,0,1,0
104,36,1,1,-150,10,L-6A3SQiCOg5GD27OvgZ9Qa.png,51.8663581,5.851707159,-9.232,2021,8,75,15,jKHg7NKb7xzlzAJ-wsGNBgb.png,52.35768514,4.896753042,183.812,2021,9,6,1,4,7101,J,4,4,4,6,10,10,9,4,4,2,1,1,0,0
105,36,2,1,-75,-10,kOsBlzcAxZXagtBRJMD5VAb.png,51.84386568,4.490213917,234.383,2020,11,150,10,DQZIsP4dabHYFC9_OD1H9Qb.png,52.33523666,5.517035821,161.945,2021,3,6,1,4,7101,J,4,4,4,6,10,10,9,4,4,2,1,1,0,0
106,36,3,1,-75,5,OxPrdZMjBo1aqEFxPXkEjQa.png,51.95525927,6.030355432,29.353,2021,4,225,-10,hUo3yoQldPqmyQa5uCcbnAb.png,51.82581965,4.197975451,216.326,2022,5,6,1,4,7101,J,4,4,4,6,10,10,9,4,4,2,1,1,0,0
107,36,4,1,150,15,jwAg_1uifbYoDPwc8sMNvgb.png,52.93793854,6.009081597,164.923,2022,4,-150,-15,-CyC48ETiQPwpRcBCfxPeQa.png,51.44959152,5.460163413,35.776,2020,7,6,1,4,7101,J,4,4,4,6,10,10,9,4,4,2,1,1,0,0
108,36,5,1,0,10,S01-JcjMRP375jNsd7SfrAa.png,51.17763906,6.017863248,-29.446,2021,8,-75,-10,nM3ozrjulPYi26Mj2tcpKAa.png,52.32522145,4.965536927,58.962,2020,7,6,1,4,7101,J,4,4,4,6,10,10,9,4,4,2,1,1,0,0
109,36,6,2,0,15,SmGMHpXMpD1T7OsbjtwmiQb.png,52.21281914,4.504153767,145.529,2020,7,-225,-5,VdjXxxJUK6kZ1_ZNx0LTIga.png,52.31964844,4.978848765,-62.065,2020,7,6,1,4,7101,J,4,4,4,6,10,10,9,4,4,2,1,1,0,0
110,36,7,2,225,-15,cCP02Gtp-3vf9FEzYXJp_wa.png,52.93886811,6.606551477,-28.793,2022,5,0,-5,Vqqai2yjv0FCckBEgNrxYwb.png,52.71092376,5.272989893,226.154,2020,10,6,1,4,7101,J,4,4,4,6,10,10,9,4,4,2,1,1,0,0
111,36,8,1,150,-10,AaWebogrDH5qoPQ4W9EfxQb.png,51.25884322,5.703613597,241.917,2022,4,225,10,xKHhBjclllp3CgCgwyOsYga.png,52.5317963,6.309211836,22.115,2022,3,6,1,4,7101,J,4,4,4,6,10,10,9,4,4,2,1,1,0,0
112,36,9,2,150,-5,U5h21ZZvpIrh2MsBNVMupgb.png,52.78806527,6.119094811,191.382,2019,4,0,-15,ujHJkEgZWqUqk4ESoBKkNQb.png,51.42714575,5.500004594,219.188,2021,9,6,1,4,7101,J,4,4,4,6,10,10,9,4,4,2,1,1,0,0
113,36,10,1,-225,0,jzqvpohHmclEGnjmpOlXMAb.png,52.32069837,5.05861188,136.885,2021,3,225,-15,Y_NYlYyEgWVfV_JUx8zohga.png,51.48818219,5.481691399,74.055,2022,4,6,1,4,7101,J,4,4,4,6,10,10,9,4,4,2,1,1,0,0
114,36,11,1,0,-10,b0BzjQhJSV6HpMvdUUI18wb.png,52.05290771,6.096203347,140.259,2021,3,225,10,BzTPkmtM_0GNIsvvxTgxxAa.png,52.22496647,6.904865456,-2.04,2020,11,6,1,4,7101,J,4,4,4,6,10,10,9,4,4,2,1,1,0,0
115,36,12,1,-225,-5,6nevnWaAG0FSWDhaffXhcQb.png,51.47871743,5.424923182,153.794,2019,3,-150,-15,5mGfwRxd56leRWC2Jb_LaAa.png,52.44727956,6.336402029,30.792,2021,9,6,1,4,7101,J,4,4,4,6,10,10,9,4,4,2,1,1,0,0
116,36,13,2,75,10,IeWGPXyIumDeS2LV3kXtFwa.png,52.67425619,4.910249476,22.932,2020,10,-225,-5,2cEliVUMf4Lz6eCxsNT_2Aa.png,51.26022428,5.71149755,-29.802,2021,5,6,1,4,7101,J,4,4,4,6,10,10,9,4,4,2,1,1,0,0
117,36,14,1,75,-15,fwuPiy3X3QpYr9UmVMZTcAb.png,51.64735144,5.282413492,98.669,2021,5,-150,15,hzZW0YSCW1fF4AyM2DQoVQb.png,51.92323223,4.388508988,143.024,2021,12,6,1,4,7101,J,4,4,4,6,10,10,9,4,4,2,1,1,0,0
118,36,15,1,-75,5,45u6As97UBrqhxeHZ-sB8wb.png,52.73546703,6.446260875,175.069,2019,4,150,15,9kR6CpxIdaS5_BLtckygigb.png,53.38363099,5.286262238,178.761,2019,6,6,1,4,7101,J,4,4,4,6,10,10,9,4,4,2,1,1,0,0
119,26,1,1,-225,0,tmmTqAW4Z1lCsuLdqz88iAa.png,52.38296225,4.534435297,-65.376,2019,3,225,15,KOL4-iI6_s3k54_DHWcS2Aa.png,52.72256513,5.00213286,-35.486,2021,3,6,2,11,3068,k,3,5,5,6,8,8,1,5,1,3,1,1,0,0
120,26,2,2,225,-5,Y1wPL_PMhGLexbEfthSyzAa.png,51.83916134,5.819227061,44.141,2019,6,75,10,xbzwtsAdqTwdaHolLdaVlQa.png,51.26434193,5.703769344,-45.224,2021,10,6,2,11,3068,k,3,5,5,6,8,8,1,5,1,3,1,1,0,0
121,26,3,2,225,10,JCGoWmuxQg5akSf8pMyLCAa.png,52.79041264,6.802553509,-89.879,2019,4,150,-15,4d7AJDy-SbqksEVsP2AvMAa.png,52.93673738,4.765297734,71.878,2020,11,6,2,11,3068,k,3,5,5,6,8,8,1,5,1,3,1,1,0,0
122,26,4,2,225,-10,ttNH_ugtiqHQ7PAW58qh1ga.png,52.36022787,4.89675679,-18.911,2021,3,0,-5,fEe6vXFeT90auJ_8zHz61Aa.png,52.90574813,6.698314493,70.057,2022,5,6,2,11,3068,k,3,5,5,6,8,8,1,5,1,3,1,1,0,0
123,26,5,2,225,5,pkeRRja6kEpzczLAN68UBga.png,51.87289961,5.865054153,69.607,2021,8,150,15,O_s3mqt2OcSSwLiIg68oRgb.png,51.81081853,5.862980488,256.161,2019,3,6,2,11,3068,k,3,5,5,6,8,8,1,5,1,3,1,1,0,0
124,26,6,2,150,10,WrmWK5dnl1PHdID0XXTpMQb.png,52.21861105,6.915710068,137.931,2021,11,0,0,LRp_PFRRDFoDahiplUcqWwa.png,51.4790709,5.468194997,-5.599,2022,4,6,2,11,3068,k,3,5,5,6,8,8,1,5,1,3,1,1,0,0
125,26,7,1,75,-10,9ADt77RyqxYmO0gP7DWbUga.png,51.48156601,3.657182969,-48.294,2021,11,225,-15,k7arXWTkeVz2yqJcK8spqAb.png,50.97662004,5.816721333,228.752,2020,9,6,2,11,3068,k,3,5,5,6,8,8,1,5,1,3,1,1,0,0
126,26,8,1,75,15,ocMK44BALGiWFs46d3JS5ga.png,52.35474949,4.677192493,-87.79,2020,7,225,5,GEKq3rlPOA9nYelPekPStwb.png,52.19205736,6.869053163,189.701,2022,5,6,2,11,3068,k,3,5,5,6,8,8,1,5,1,3,1,1,0,0
127,26,9,2,150,-5,8nkS9NqMDYNRnzYk3e9huAa.png,52.15131054,6.400375992,-25.364,2022,5,75,0,wXuoBn8owbrZflu8t-4HFgb.png,52.38009919,4.549748996,158.522,2020,7,6,2,11,3068,k,3,5,5,6,8,8,1,5,1,3,1,1,0,0
128,26,10,1,150,-15,Fpskm_cRjxhTBzjuqJ_2Xgb.png,51.84133024,4.161661439,120.653,2021,6,75,0,pVdTJCM2v0Zq2wlw_uPpvQb.png,52.19109386,6.902119154,238.164,2021,8,6,2,11,3068,k,3,5,5,6,8,8,1,5,1,3,1,1,0,0
129,26,11,2,150,0,KDezW3zQmyTUXEvjbV2IHgb.png,52.39913856,5.27223907,232.496,2020,6,75,5,fAUhG3Jmf4q1yB87UlwYuAb.png,51.51025485,3.616185412,122.357,2021,11,6,2,11,3068,k,3,5,5,6,8,8,1,5,1,3,1,1,0,0
130,26,12,1,-150,5,WvZz1g592JagpDr_D62zoQb.png,51.31875277,5.659080364,152.038,2022,4,150,-15,CtZJDNlqKs3CHCPreiuuzwb.png,52.34116012,4.907118335,257.065,2019,3,6,2,11,3068,k,3,5,5,6,8,8,1,5,1,3,1,1,0,0
131,26,13,2,-75,-15,9amkbSrDkDc1ieeIhSVWrgb.png,52.34619853,4.931538139,226.864,2020,6,150,5,Itunq-zn_5OChOhfM2pksQb.png,52.20974692,6.973480415,222.087,2019,4,6,2,11,3068,k,3,5,5,6,8,8,1,5,1,3,1,1,0,0
132,26,14,2,75,-15,ftM9m_eXGDDEKPs6FUCavQa.png,51.64923325,3.995119234,-37.068,2022,4,-150,15,6I614wiOJfLpgXEKXZoCdga.png,52.38390749,4.757402484,-2.232,2022,6,6,2,11,3068,k,3,5,5,6,8,8,1,5,1,3,1,1,0,0
133,26,15,1,-75,0,fJyHsXWoZP0DpJ6nW5zxMwb.png,52.28708521,4.661139386,130.422,2021,12,225,-15,La4P_g-72V7EtqrdyWyhYAb.png,52.36206109,4.943113215,165.953,2019,7,6,2,11,3068,k,3,5,5,6,8,8,1,5,1,3,1,1,0,0
134,47,1,2,225,-5,iGpyWaj8bbxmoFEWiAwh6Qb.png,52.22048984,4.520001495,210.925,2019,4,-225,5,5cbdxGddzpvLjCequDSJGga.png,51.90823295,4.089453528,21.174,2022,6,4,2,7,5615,B,1,3,3,4,9,9,9,4,2,3,1,1,0,0
135,47,2,1,225,5,l7lX-YgXotf7b1q167fD5ga.png,52.67784101,6.135427282,-43.335,2020,8,150,-5,bXhCqhU76GEesf-IdDSh3wb.png,51.55622544,4.516031425,190.435,2019,3,4,2,7,5615,B,1,3,3,4,9,9,9,4,2,3,1,1,0,0
136,47,4,2,225,15,dGcFeFQHrFLf4hMKpsY1zQa.png,50.93628979,5.923737183,-9.494,2020,9,75,10,2ajtvH7irCCZx-jymq0itAa.png,52.66725001,4.677224402,-0.262,2021,8,4,2,7,5615,B,1,3,3,4,9,9,9,4,2,3,1,0,1,0
137,47,5,2,-225,15,Zu9ICLz9seKLb5n1uP-a3ga.png,52.34297409,4.876388859,85.916,2019,3,225,-5,xWFJVY4HX5C71AufdeYlewa.png,52.37003386,4.873519058,75.693,2020,6,4,2,7,5615,B,1,3,3,4,9,9,9,4,2,3,1,0,1,0
138,47,6,1,-75,5,x-yRWFgKNG3sifxfH_0uwga.png,52.36769117,5.209156739,16.541,2020,6,75,15,dg5_Fw3ZjuWUjhAQNVaxcwa.png,52.34865343,5.142316954,-31.119,2021,7,4,2,7,5615,B,1,3,3,4,9,9,9,4,2,3,1,1,0,0
139,47,7,2,225,-5,O8BrHewRBOwd229p-QwkoQa.png,51.590828,4.916082951,-12.668,2021,1,-225,0,YJujit-zOceU4OYrGKDKKgb.png,52.39629272,5.278888789,146.242,2020,6,4,2,7,5615,B,1,3,3,4,9,9,9,4,2,3,1,0,1,0
140,47,8,2,0,0,rtD-HYLKmd1oD25ROa0HVAb.png,52.33364233,4.869022836,268.042,2020,11,-150,15,lCsj4yJxQHuP1n5X2jzWSwa.png,52.57562497,6.275765609,65.953,2022,3,4,2,7,5615,B,1,3,3,4,9,9,9,4,2,3,1,0,0,0
141,47,9,2,150,10,VWXuLh7HdWDT0OERp9AS-gb.png,51.57395504,4.951915888,207.028,2019,4,-75,15,9pfK8hGezzIuQcyQLD2bhAa.png,51.52055929,5.395864349,56.499,2021,7,4,2,7,5615,B,1,3,3,4,9,9,9,4,2,3,1,0,1,0
142,47,10,1,0,10,tipokuFQ_KD01VKNIXIzPgb.png,52.21381719,6.88997184,186.223,2020,11,-150,-10,IQoeH2VzypYRdVMH1OitDAa.png,52.42068656,4.903630137,-89.917,2019,7,4,2,7,5615,B,1,3,3,4,9,9,9,4,2,3,1,1,0,0
143,47,11,2,225,15,N76SP9NQMThJb_b304lafwa.png,52.29755385,4.906973378,-42.56,2021,8,-225,0,S-HqybMaVBb6rmptYySGlgb.png,52.21439003,6.927634524,121.544,2022,3,4,2,7,5615,B,1,3,3,4,9,9,9,4,2,3,1,0,1,0
144,47,12,2,-225,15,rQeUsYJA0PBQRd2aqsiybgb.png,52.36011229,4.804314115,160.933,2020,6,-150,0,Ol9sDHxbvuDhBwKV__2ZFwa.png,52.7385596,5.177445158,-56.628,2022,4,4,2,7,5615,B,1,3,3,4,9,9,9,4,2,3,1,1,0,0
145,47,13,2,225,15,Flw6BEP1MUODSSjqNEq_yQb.png,52.3714799,4.943537412,167.636,2019,6,75,5,7M0PBvu259lORW-gwf08QAa.png,52.19578205,6.849542548,49.922,2022,3,4,2,7,5615,B,1,3,3,4,9,9,9,4,2,3,1,0,1,0
146,47,14,1,-225,-10,7qQVqGvxOYTdMVwxCbdBUga.png,52.33819101,5.198442096,59.279,2020,6,150,-5,5kkMZb45h3D9Ovnv1HGb9wb.png,52.37213873,5.260237101,162.105,2021,3,4,2,7,5615,B,1,3,3,4,9,9,9,4,2,3,1,1,0,0
147,47,15,1,150,5,21XHfqUaK5C4z1cByvixEQa.png,52.78683185,6.27634922,-15.088,2021,8,0,0,DX5pbvEruPemkudVwpjXBwa.png,52.38150646,4.825080599,-77.708,2019,3,4,2,7,5615,B,1,3,3,4,9,9,9,4,2,3,1,0,0,0
148,55,1,1,0,-5,A1TuWd2q0n8QVlGKOvSKzwb.png,52.35468631,4.679340172,158.263,2021,12,75,15,GEKq3rlPOA9nYelPekPStwb.png,52.19205736,6.869053163,189.701,2022,5,3,1,8,1521,x,3,3,3,3,5,5,5,4,3,1,3,1,0,0
149,55,2,1,225,10,8nkS9NqMDYNRnzYk3e9huAa.png,52.15131054,6.400375992,-25.364,2022,5,-225,-5,wXuoBn8owbrZflu8t-4HFgb.png,52.38009919,4.549748996,158.522,2020,7,3,1,8,1521,x,3,3,3,3,5,5,5,4,3,1,3,1,0,0
150,55,3,2,-150,-5,Fpskm_cRjxhTBzjuqJ_2Xgb.png,51.84133024,4.161661439,120.653,2021,6,150,10,pVdTJCM2v0Zq2wlw_uPpvQb.png,52.19109386,6.902119154,238.164,2021,8,3,1,8,1521,x,3,3,3,3,5,5,5,4,3,1,3,1,0,0
151,55,4,1,-75,-10,KDezW3zQmyTUXEvjbV2IHgb.png,52.39913856,5.27223907,232.496,2020,6,0,-5,fAUhG3Jmf4q1yB87UlwYuAb.png,51.51025485,3.616185412,122.357,2021,11,3,1,8,1521,x,3,3,3,3,5,5,5,4,3,1,3,1,0,0
152,55,5,1,150,-10,WvZz1g592JagpDr_D62zoQb.png,51.31875277,5.659080364,152.038,2022,4,-150,5,CtZJDNlqKs3CHCPreiuuzwb.png,52.34116012,4.907118335,257.065,2019,3,3,1,8,1521,x,3,3,3,3,5,5,5,4,3,1,3,1,0,0
153,55,6,1,150,-5,9amkbSrDkDc1ieeIhSVWrgb.png,52.34619853,4.931538139,226.864,2020,6,-225,5,Itunq-zn_5OChOhfM2pksQb.png,52.20974692,6.973480415,222.087,2019,4,3,1,8,1521,x,3,3,3,3,5,5,5,4,3,1,3,1,0,0
154,55,7,1,75,10,ftM9m_eXGDDEKPs6FUCavQa.png,51.64923325,3.995119234,-37.068,2022,4,-75,-5,6I614wiOJfLpgXEKXZoCdga.png,52.38390749,4.757402484,-2.232,2022,6,3,1,8,1521,x,3,3,3,3,5,5,5,4,3,1,3,1,0,0
155,55,8,1,150,-10,fJyHsXWoZP0DpJ6nW5zxMwb.png,52.28708521,4.661139386,130.422,2021,12,0,5,La4P_g-72V7EtqrdyWyhYAb.png,52.36206109,4.943113215,165.953,2019,7,3,1,8,1521,x,3,3,3,3,5,5,5,4,3,1,3,1,0,0
156,55,9,1,-150,0,Ei6-LdRH3KhUkG5vL2hfVAa.png,52.36793252,4.905751743,28.239,2021,3,75,15,-oukHnehoODK6w9_n-n3KAa.png,52.21965849,6.911832637,76.599,2021,11,3,1,8,1521,x,3,3,3,3,5,5,5,4,3,1,3,1,0,0
157,55,10,2,75,15,R-RPXsXtbnlfqrcVn-b9VAa.png,52.31471108,4.956621822,59.015,2020,7,-225,-10,f60CANbJDcKjcEXei-_5oAb.png,52.42665473,4.907265165,186.829,2020,6,3,1,8,1521,x,3,3,3,3,5,5,5,4,3,1,3,1,0,0
158,55,11,1,-225,0,avzii4DHneqZnaYnL5NOswb.png,52.31510112,4.951779081,149.164,2021,9,225,15,b5bAOUKvYY32MSxzjMtoxga.png,52.4115134,4.651105071,82.614,2021,4,3,1,8,1521,x,3,3,3,3,5,5,5,4,3,1,3,1,0,0
159,55,12,1,75,-5,-bx5L9yw1wRtl3oVTJm4YQa.png,52.46221439,4.621437308,-73.591,2021,7,-150,5,cbZAhk2YST3fQGglqfixXQb.png,52.20069766,6.202111255,158.498,2021,3,3,1,8,1521,x,3,3,3,3,5,5,5,4,3,1,3,1,0,0
160,55,13,1,0,5,ZKuI-T4eMu4YQgnwv13AvAa.png,51.4976084,5.380634572,59.809,2022,4,225,10,7CxXnyOuJI6rnIt7tNugNAa.png,51.87019554,4.797354213,-26.583,2019,3,3,1,8,1521,x,3,3,3,3,5,5,5,4,3,1,3,1,0,0
161,55,14,1,-225,15,qH9LQCPeDCVly0T-OKdcGAa.png,51.5144622,5.363916882,-60.491,2019,3,225,5,vnw_XEj_sM3ALHn-IQSU9wb.png,51.81415501,5.829223773,135.454,2021,8,3,1,8,1521,x,3,3,3,3,5,5,5,4,3,1,3,1,0,0
162,55,15,1,-225,-10,zk1sEDvx-iIFEoWCokPZhga.png,52.66706508,4.686186152,0.338,2022,3,75,0,mFwwTVLuOGGvbIF3t6ttrwa.png,52.20777473,6.196561481,-81.058,2021,8,3,1,8,1521,x,3,3,3,3,5,5,5,4,3,1,3,1,0,0
163,52,1,2,225,-5,7IH9Do3iGe6z1UEgtRDItwb.png,51.84199784,5.861194384,184.549,2019,6,75,0,m6dECLjizT2CP_sxJ6z1yga.png,52.22516305,6.920098019,-84.797,2020,11,6,1,4,6712,A,4,3,3,6,6,8,8,4,2,2,1,0,1,0
164,52,2,1,75,10,RHiO5vbtKa1ZsHAltQkp7gb.png,51.49272712,5.445377998,148.894,2021,3,150,0,gFr_xTpN4HvRanvc-Tc7jwb.png,51.48992213,3.622456356,252.025,2022,3,6,1,4,6712,A,4,3,3,6,6,8,8,4,2,2,1,0,1,0
165,52,3,2,225,-10,5y60sHjgq0vCYnkE-Kgs9Qa.png,50.98760437,5.819702393,28.072,2019,5,0,0,ZCXoBi38_QI_xwo_Mkcplwb.png,52.38889828,4.689369449,214.801,2021,3,6,1,4,6712,A,4,3,3,6,6,8,8,4,2,2,1,1,0,0
166,52,4,2,75,15,QiKd1758Hp06fbRKy67tSga.png,52.19606066,6.879878568,-12.71,2022,5,150,5,cWFBI6GkM6dlQXRi-q7mNwb.png,52.19284741,6.358546865,181.687,2021,5,6,1,4,6712,A,4,3,3,6,6,8,8,4,2,2,1,1,0,0
167,52,5,2,225,-10,Ipj6kPxUqOJ5fBFjiwW53ga.png,52.36698512,4.522636535,-60.737,2019,3,150,10,FxGgkc-uN6hGnDss8NY8dQb.png,52.21282038,5.177703633,218.59,2021,4,6,1,4,6712,A,4,3,3,6,6,8,8,4,2,2,1,0,1,0
168,52,6,1,0,15,dSIpnJW6pcgeHDnWWGCsfga.png,52.20816104,6.877082104,-54.104,2022,3,225,-5,jV3-BwFLBOlit0r1aYa_Qwa.png,52.40527774,5.297072323,57.807,2021,4,6,1,4,6712,A,4,3,3,6,6,8,8,4,2,2,1,1,0,0
169,52,7,1,75,5,KKe8MntzIlMQu_2t2WqcaAb.png,51.50053217,3.668112947,160.558,2021,11,-75,-10,B09A7hr6DAmxvAVMUsbynwb.png,51.30760674,5.606460301,263.847,2019,3,6,1,4,6712,A,4,3,3,6,6,8,8,4,2,2,1,0,1,0
170,52,9,2,0,-10,rUq0UHhsqsLaU3FCIO8s9wa.png,52.22236738,6.915911017,-2.367,2022,3,-225,10,hK3hHh_IHO2M0gyQQ3Odrwa.png,50.95587735,5.834542299,-22.351,2021,10,6,1,4,6712,A,4,3,3,6,6,8,8,4,2,2,1,0,1,0
171,52,10,1,-75,0,DpbeF0RN1qdcFH5qPrKBAgb.png,52.36607183,4.62775927,106.643,2021,11,0,5,Qdn_uIcB95SAnJy9vQaDCwa.png,52.28073987,4.624652024,33.0,2021,12,6,1,4,6712,A,4,3,3,6,6,8,8,4,2,2,1,0,1,0
172,52,11,2,150,-10,MUuGrq1pAqxELoK7F1Q7yQa.png,52.36079815,4.943475941,75.276,2019,6,-150,15,AhO7Bgr7e_vw3N1aH8xjigb.png,52.36415563,4.899113666,160.883,2021,3,6,1,4,6712,A,4,3,3,6,6,8,8,4,2,2,1,0,1,0
173,52,12,1,0,-10,sgd5ZKv6Osk1wnVpjv0U6Qa.png,52.22757878,6.908997315,60.162,2021,11,-150,15,luGrg8hEnp1yRbRCm9yP_Qa.png,52.30794887,4.958550997,70.271,2019,6,6,1,4,6712,A,4,3,3,6,6,8,8,4,2,2,1,0,1,0
174,52,13,1,75,-10,Y0G6dL-HCcotZUU0eTv0lga.png,53.20369232,5.778222733,48.336,2021,6,-225,10,UFeKj5tzhVSskvtj6w_M1ga.png,52.31064004,4.951754767,58.86,2019,6,6,1,4,6712,A,4,3,3,6,6,8,8,4,2,2,1,1,0,0
175,52,14,1,-75,10,bZmQfnw58UlGM-ScmMnRRQb.png,52.94917522,6.052269226,147.992,2022,4,75,-10,sfUf6NopyUMJdUe24xbUwAb.png,52.47665545,4.64825345,206.321,2019,6,6,1,4,6712,A,4,3,3,6,6,8,8,4,2,2,1,1,0,0
176,52,15,1,0,0,CQ-ksUyni1EZEY-XQ9aRhgb.png,52.69374502,5.053117239,175.327,2019,4,75,10,YV2u_NWhAlUy1pp33UA-kgb.png,52.7114567,4.690077427,209.935,2019,3,6,1,4,6712,A,4,3,3,6,6,8,8,4,2,2,1,1,0,0
177,56,1,2,225,-5,GmkZwwg564H_2PmF08QENQa.png,52.31072384,4.657238379,-4.72,2021,12,150,-15,rfaZx8DvpkM6PBWp-ZAp6Aa.png,52.21586539,5.162445506,30.589,2021,8,2,1,3,9271,A,4,5,5,2,3,8,1,5,5,1,4,1,0,1
178,56,2,1,75,-10,M8aPOshNIlz_M8MYd14bmga.png,52.4319704,4.916269482,2.003,2019,6,225,0,AuLsDsbRIYcuBYlgYNtPEwa.png,51.269507,5.568160432,2.899,2019,3,2,1,3,9271,A,4,5,5,2,3,8,1,5,5,1,4,1,0,1
179,56,3,2,0,5,I53BWKYAyhIGDGszISf24ga.png,52.37029299,4.578077609,12.307,2019,3,-225,10,bGCMPcdStv8Ds5NoaLULSQa.png,52.72538881,6.509047053,5.946,2022,3,2,1,3,9271,A,4,5,5,2,3,8,1,5,5,1,4,1,0,1
180,56,4,2,150,-15,eBqe7WfjrUJ_7HGh1KHFmQa.png,51.26533096,5.703352563,57.365,2021,10,75,5,sMgDZr75W_JQuihTj9mhwQb.png,51.25141627,5.685618784,149.083,2021,4,2,1,3,9271,A,4,5,5,2,3,8,1,5,5,1,4,1,0,1
181,56,5,1,0,10,pIWKc9hSZceJ1IyQq7arQga.png,52.35256568,4.870307135,65.753,2019,6,75,5,rlBJaaW0VJ8RdMssjWu63wa.png,52.30312613,4.704292102,47.382,2020,7,2,1,3,9271,A,4,5,5,2,3,8,1,5,5,1,4,1,0,1
182,56,6,1,-225,-10,-1yyf2WwYrkV-LrZQ835awa.png,52.23310556,5.189914399,47.617,2020,10,-75,5,C3OrOqAiYLrXe2kW13JTJgb.png,52.3550735,5.178155963,238.513,2020,6,2,1,3,9271,A,4,5,5,2,3,8,1,5,5,1,4,0,0,1
