ID,RID,CHOICE,N_TASKS,train,test,C1,TT1,IMG1,IMG_YEAR1,IMG_MONTH1,IMG_LAT1,IMG_LNG1,ANGLE_FROM_NORTH_IMG1,C2,TT2,IMG2,IMG_YEAR2,IMG_MONTH2,IMG_LAT2,IMG_LNG2,ANGLE_FROM_NORTH_IMG2,AGE,GENDER,MODE,TT_CAT,TR_DAYS,IMP_IMG,IMP_HHC,IMP_TTI,NGBH_SC,HOUSE_TYPE,HH_COMP,REGION
105,36,1,15,1,0,-75,-10,kOsBlzcAxZXagtBRJMD5VAb.png,2020,11,51.84386568,4.490213917,234.383,150,10,DQZIsP4dabHYFC9_OD1H9Qb.png,2021,3,52.33523666,5.517035821,161.945,6,1,4,4,6,10,10,9,4,4,2,East
106,36,1,15,1,0,-75,5,OxPrdZMjBo1aqEFxPXkEjQa.png,2021,4,51.95525927,6.030355432,29.353,225,-10,hUo3yoQldPqmyQa5uCcbnAb.png,2022,5,51.82581965,4.197975451,216.326,6,1,4,4,6,10,10,9,4,4,2,East
107,36,1,15,1,0,150,15,jwAg_1uifbYoDPwc8sMNvgb.png,2022,4,52.93793854,6.009081597,164.923,-150,-15,-CyC48ETiQPwpRcBCfxPeQa.png,2020,7,51.44959152,5.460163413,35.776,6,1,4,4,6,10,10,9,4,4,2,East
108,36,1,15,1,0,0,10,S01-JcjMRP375jNsd7SfrAa.png,2021,8,51.17763906,6.017863248,-29.446,-75,-10,nM3ozrjulPYi26Mj2tcpKAa.png,2020,7,52.32522145,4.965536927,58.962,6,1,4,4,6,10,10,9,4,4,2,East
109,36,2,15,1,0,0,15,SmGMHpXMpD1T7OsbjtwmiQb.png,2020,7,52.21281914,4.504153767,145.529,-225,-5,VdjXxxJUK6kZ1_ZNx0LTIga.png,2020,7,52.31964844,4.978848765,-62.065,6,1,4,4,6,10,10,9,4,4,2,East
110,36,2,15,1,0,225,-15,cCP02Gtp-3vf9FEzYXJp_wa.png,2022,5,52.93886811,6.606551477,-28.793,0,-5,Vqqai2yjv0FCckBEgNrxYwb.png,2020,10,52.71092376,5.272989893,226.154,6,1,4,4,6,10,10,9,4,4,2,East
111,36,1,15,1,0,150,-10,AaWebogrDH5qoPQ4W9EfxQb.png,2022,4,51.25884322,5.703613597,241.917,225,10,xKHhBjclllp3CgCgwyOsYga.png,2022,3,52.5317963,6.309211836,22.115,6,1,4,4,6,10,10,9,4,4,2,East
112,36,2,15,1,0,150,-5,U5h21ZZvpIrh2MsBNVMupgb.png,2019,4,52.78806527,6.119094811,191.382,0,-15,ujHJkEgZWqUqk4ESoBKkNQb.png,2021,9,51.42714575,5.500004594,219.188,6,1,4,4,6,10,10,9,4,4,2,East
113,36,1,15,1,0,-225,0,jzqvpohHmclEGnjmpOlXMAb.png,2021,3,52.32069837,5.05861188,136.885,225,-15,Y_NYlYyEgWVfV_JUx8zohga.png,2022,4,51.48818219,5.481691399,74.055,6,1,4,4,6,10,10,9,4,4,2,East
114,36,1,15,1,0,0,-10,b0BzjQhJSV6HpMvdUUI18wb.png,2021,3,52.05290771,6.096203347,140.259,225,10,BzTPkmtM_0GNIsvvxTgxxAa.png,2020,11,52.22496647,6.904865456,-2.04,6,1,4,4,6,10,10,9,4,4,2,East
115,36,1,15,1,0,-225,-5,6nevnWaAG0FSWDhaffXhcQb.png,2019,3,51.47871743,5.424923182,153.794,-150,-15,5mGfwRxd56leRWC2Jb_LaAa.png,2021,9,52.44727956,6.336402029,30.792,6,1,4,4,6,10,10,9,4,4,2,East
116,36,2,15,1,0,75,10,IeWGPXyIumDeS2LV3kXtFwa.png,2020,10,52.67425619,4.910249476,22.932,-225,-5,2cEliVUMf4Lz6eCxsNT_2Aa.png,2021,5,51.26022428,5.71149755,-29.802,6,1,4,4,6,10,10,9,4,4,2,East
117,36,1,15,1,0,75,-15,fwuPiy3X3QpYr9UmVMZTcAb.png,2021,5,51.64735144,5.282413492,98.669,-150,15,hzZW0YSCW1fF4AyM2DQoVQb.png,2021,12,51.92323223,4.388508988,143.024,6,1,4,4,6,10,10,9,4,4,2,East
118,36,1,15,1,0,-75,5,45u6As97UBrqhxeHZ-sB8wb.png,2019,4,52.73546703,6.446260875,175.069,150,15,9kR6CpxIdaS5_BLtckygigb.png,2019,6,53.38363099,5.286262238,178.761,6,1,4,4,6,10,10,9,4,4,2,East
119,26,1,15,1,0,-225,0,tmmTqAW4Z1lCsuLdqz88iAa.png,2019,3,52.38296225,4.534435297,-65.376,225,15,KOL4-iI6_s3k54_DHWcS2Aa.png,2021,3,52.72256513,5.00213286,-35.486,6,2,3,5,6,8,8,1,5,1,3,West
120,26,2,15,1,0,225,-5,Y1wPL_PMhGLexbEfthSyzAa.png,2019,6,51.83916134,5.819227061,44.141,75,10,xbzwtsAdqTwdaHolLdaVlQa.png,2021,10,51.26434193,5.703769344,-45.224,6,2,3,5,6,8,8,1,5,1,3,West
121,26,2,15,1,0,225,10,JCGoWmuxQg5akSf8pMyLCAa.png,2019,4,52.79041264,6.802553509,-89.879,150,-15,4d7AJDy-SbqksEVsP2AvMAa.png,2020,11,52.93673738,4.765297734,71.878,6,2,3,5,6,8,8,1,5,1,3,West
122,26,2,15,1,0,225,-10,ttNH_ugtiqHQ7PAW58qh1ga.png,2021,3,52.36022787,4.89675679,-18.911,0,-5,fEe6vXFeT90auJ_8zHz61Aa.png,2022,5,52.90574813,6.698314493,70.057,6,2,3,5,6,8,8,1,5,1,3,West
123,26,2,15,1,0,225,5,pkeRRja6kEpzczLAN68UBga.png,2021,8,51.87289961,5.865054153,69.607,150,15,O_s3mqt2OcSSwLiIg68oRgb.png,2019,3,51.81081853,5.862980488,256.161,6,2,3,5,6,8,8,1,5,1,3,West
124,26,2,15,1,0,150,10,WrmWK5dnl1PHdID0XXTpMQb.png,2021,11,52.21861105,6.915710068,137.931,0,0,LRp_PFRRDFoDahiplUcqWwa.png,2022,4,51.4790709,5.468194997,-5.599,6,2,3,5,6,8,8,1,5,1,3,West
125,26,1,15,1,0,75,-10,9ADt77RyqxYmO0gP7DWbUga.png,2021,11,51.48156601,3.657182969,-48.294,225,-15,k7arXWTkeVz2yqJcK8spqAb.png,2020,9,50.97662004,5.816721333,228.752,6,2,3,5,6,8,8,1,5,1,3,West
126,26,1,15,1,0,75,15,ocMK44BALGiWFs46d3JS5ga.png,2020,7,52.35474949,4.677192493,-87.79,225,5,GEKq3rlPOA9nYelPekPStwb.png,2022,5,52.19205736,6.869053163,189.701,6,2,3,5,6,8,8,1,5,1,3,West
127,26,2,15,1,0,150,-5,8nkS9NqMDYNRnzYk3e9huAa.png,2022,5,52.15131054,6.400375992,-25.364,75,0,wXuoBn8owbrZflu8t-4HFgb.png,2020,7,52.38009919,4.549748996,158.522,6,2,3,5,6,8,8,1,5,1,3,West
128,26,1,15,1,0,150,-15,Fpskm_cRjxhTBzjuqJ_2Xgb.png,2021,6,51.84133024,4.161661439,120.653,75,0,pVdTJCM2v0Zq2wlw_uPpvQb.png,2021,8,52.19109386,6.902119154,238.164,6,2,3,5,6,8,8,1,5,1,3,West
129,26,2,15,1,0,150,0,KDezW3zQmyTUXEvjbV2IHgb.png,2020,6,52.39913856,5.27223907,232.496,75,5,fAUhG3Jmf4q1yB87UlwYuAb.png,2021,11,51.51025485,3.616185412,122.357,6,2,3,5,6,8,8,1,5,1,3,West
130,26,1,15,1,0,-150,5,WvZz1g592JagpDr_D62zoQb.png,2022,4,51.31875277,5.659080364,152.038,150,-15,CtZJDNlqKs3CHCPreiuuzwb.png,2019,3,52.34116012,4.907118335,257.065,6,2,3,5,6,8,8,1,5,1,3,West
131,26,2,15,1,0,-75,-15,9amkbSrDkDc1ieeIhSVWrgb.png,2020,6,52.34619853,4.931538139,226.864,150,5,Itunq-zn_5OChOhfM2pksQb.png,2019,4,52.20974692,6.973480415,222.087,6,2,3,5,6,8,8,1,5,1,3,West
132,26,2,15,1,0,75,-15,ftM9m_eXGDDEKPs6FUCavQa.png,2022,4,51.64923325,3.995119234,-37.068,-150,15,6I614wiOJfLpgXEKXZoCdga.png,2022,6,52.38390749,4.757402484,-2.232,6,2,3,5,6,8,8,1,5,1,3,West
133,26,1,15,1,0,-75,0,fJyHsXWoZP0DpJ6nW5zxMwb.png,2021,12,52.28708521,4.661139386,130.422,225,-15,La4P_g-72V7EtqrdyWyhYAb.png,2019,7,52.36206109,4.943113215,165.953,6,2,3,5,6,8,8,1,5,1,3,West
134,47,2,12,1,0,225,-5,iGpyWaj8bbxmoFEWiAwh6Qb.png,2019,4,52.22048984,4.520001495,210.925,-225,5,5cbdxGddzpvLjCequDSJGga.png,2022,6,51.90823295,4.089453528,21.174,4,2,1,3,4,9,9,9,4,2,3,South
135,47,1,12,1,0,225,5,l7lX-YgXotf7b1q167fD5ga.png,2020,8,52.67784101,6.135427282,-43.335,150,-5,bXhCqhU76GEesf-IdDSh3wb.png,2019,3,51.55622544,4.516031425,190.435,4,2,1,3,4,9,9,9,4,2,3,South
136,47,2,12,0,1,225,15,dGcFeFQHrFLf4hMKpsY1zQa.png,2020,9,50.93628979,5.923737183,-9.494,75,10,2ajtvH7irCCZx-jymq0itAa.png,2021,8,52.66725001,4.677224402,-0.262,4,2,1,3,4,9,9,9,4,2,3,South
137,47,2,12,0,1,-225,15,Zu9ICLz9seKLb5n1uP-a3ga.png,2019,3,52.34297409,4.876388859,85.916,225,-5,xWFJVY4HX5C71AufdeYlewa.png,2020,6,52.37003386,4.873519058,75.693,4,2,1,3,4,9,9,9,4,2,3,South
138,47,1,12,1,0,-75,5,x-yRWFgKNG3sifxfH_0uwga.png,2020,6,52.36769117,5.209156739,16.541,75,15,dg5_Fw3ZjuWUjhAQNVaxcwa.png,2021,7,52.34865343,5.142316954,-31.119,4,2,1,3,4,9,9,9,4,2,3,South
139,47,2,12,0,1,225,-5,O8BrHewRBOwd229p-QwkoQa.png,2021,1,51.590828,4.916082951,-12.668,-225,0,YJujit-zOceU4OYrGKDKKgb.png,2020,6,52.39629272,5.278888789,146.242,4,2,1,3,4,9,9,9,4,2,3,South
141,47,2,12,0,1,150,10,VWXuLh7HdWDT0OERp9AS-gb.png,2019,4,51.57395504,4.951915888,207.028,-75,15,9pfK8hGezzIuQcyQLD2bhAa.png,2021,7,51.52055929,5.395864349,56.499,4,2,1,3,4,9,9,9,4,2,3,South
142,47,1,12,1,0,0,10,tipokuFQ_KD01VKNIXIzPgb.png,2020,11,52.21381719,6.88997184,186.223,-150,-10,IQoeH2VzypYRdVMH1OitDAa.png,2019,7,52.42068656,4.903630137,-89.917,4,2,1,3,4,9,9,9,4,2,3,South
143,47,2,12,0,1,225,15,N76SP9NQMThJb_b304lafwa.png,2021,8,52.29755385,4.906973378,-42.56,-225,0,S-HqybMaVBb6rmptYySGlgb.png,2022,3,52.21439003,6.927634524,121.544,4,2,1,3,4,9,9,9,4,2,3,South
144,47,2,12,1,0,-225,15,rQeUsYJA0PBQRd2aqsiybgb.png,2020,6,52.36011229,4.804314115,160.933,-150,0,Ol9sDHxbvuDhBwKV__2ZFwa.png,2022,4,52.7385596,5.177445158,-56.628,4,2,1,3,4,9,9,9,4,2,3,South
145,47,2,12,0,1,225,15,Flw6BEP1MUODSSjqNEq_yQb.png,2019,6,52.3714799,4.943537412,167.636,75,5,7M0PBvu259lORW-gwf08QAa.png,2022,3,52.19578205,6.849542548,49.922,4,2,1,3,4,9,9,9,4,2,3,South
146,47,1,12,1,0,-225,-10,7qQVqGvxOYTdMVwxCbdBUga.png,2020,6,52.33819101,5.198442096,59.279,150,-5,5kkMZb45h3D9Ovnv1HGb9wb.png,2021,3,52.37213873,5.260237101,162.105,4,2,1,3,4,9,9,9,4,2,3,South
148,55,1,15,1,0,0,-5,A1TuWd2q0n8QVlGKOvSKzwb.png,2021,12,52.35468631,4.679340172,158.263,75,15,GEKq3rlPOA9nYelPekPStwb.png,2022,5,52.19205736,6.869053163,189.701,3,1,3,3,3,5,5,5,4,3,1,West
149,55,1,15,1,0,225,10,8nkS9NqMDYNRnzYk3e9huAa.png,2022,5,52.15131054,6.400375992,-25.364,-225,-5,wXuoBn8owbrZflu8t-4HFgb.png,2020,7,52.38009919,4.549748996,158.522,3,1,3,3,3,5,5,5,4,3,1,West
150,55,2,15,1,0,-150,-5,Fpskm_cRjxhTBzjuqJ_2Xgb.png,2021,6,51.84133024,4.161661439,120.653,150,10,pVdTJCM2v0Zq2wlw_uPpvQb.png,2021,8,52.19109386,6.902119154,238.164,3,1,3,3,3,5,5,5,4,3,1,West
151,55,1,15,1,0,-75,-10,KDezW3zQmyTUXEvjbV2IHgb.png,2020,6,52.39913856,5.27223907,232.496,0,-5,fAUhG3Jmf4q1yB87UlwYuAb.png,2021,11,51.51025485,3.616185412,122.357,3,1,3,3,3,5,5,5,4,3,1,West
152,55,1,15,1,0,150,-10,WvZz1g592JagpDr_D62zoQb.png,2022,4,51.31875277,5.659080364,152.038,-150,5,CtZJDNlqKs3CHCPreiuuzwb.png,2019,3,52.34116012,4.907118335,257.065,3,1,3,3,3,5,5,5,4,3,1,West
153,55,1,15,1,0,150,-5,9amkbSrDkDc1ieeIhSVWrgb.png,2020,6,52.34619853,4.931538139,226.864,-225,5,Itunq-zn_5OChOhfM2pksQb.png,2019,4,52.20974692,6.973480415,222.087,3,1,3,3,3,5,5,5,4,3,1,West
154,55,1,15,1,0,75,10,ftM9m_eXGDDEKPs6FUCavQa.png,2022,4,51.64923325,3.995119234,-37.068,-75,-5,6I614wiOJfLpgXEKXZoCdga.png,2022,6,52.38390749,4.757402484,-2.232,3,1,3,3,3,5,5,5,4,3,1,West
155,55,1,15,1,0,150,-10,fJyHsXWoZP0DpJ6nW5zxMwb.png,2021,12,52.28708521,4.661139386,130.422,0,5,La4P_g-72V7EtqrdyWyhYAb.png,2019,7,52.36206109,4.943113215,165.953,3,1,3,3,3,5,5,5,4,3,1,West
156,55,1,15,1,0,-150,0,Ei6-LdRH3KhUkG5vL2hfVAa.png,2021,3,52.36793252,4.905751743,28.239,75,15,-oukHnehoODK6w9_n-n3KAa.png,2021,11,52.21965849,6.911832637,76.599,3,1,3,3,3,5,5,5,4,3,1,West
157,55,2,15,1,0,75,15,R-RPXsXtbnlfqrcVn-b9VAa.png,2020,7,52.31471108,4.956621822,59.015,-225,-10,f60CANbJDcKjcEXei-_5oAb.png,2020,6,52.42665473,4.907265165,186.829,3,1,3,3,3,5,5,5,4,3,1,West
158,55,1,15,1,0,-225,0,avzii4DHneqZnaYnL5NOswb.png,2021,9,52.31510112,4.951779081,149.164,225,15,b5bAOUKvYY32MSxzjMtoxga.png,2021,4,52.4115134,4.651105071,82.614,3,1,3,3,3,5,5,5,4,3,1,West
159,55,1,15,1,0,75,-5,-bx5L9yw1wRtl3oVTJm4YQa.png,2021,7,52.46221439,4.621437308,-73.591,-150,5,cbZAhk2YST3fQGglqfixXQb.png,2021,3,52.20069766,6.202111255,158.498,3,1,3,3,3,5,5,5,4,3,1,West
160,55,1,15,1,0,0,5,ZKuI-T4eMu4YQgnwv13AvAa.png,2022,4,51.4976084,5.380634572,59.809,225,10,7CxXnyOuJI6rnIt7tNugNAa.png,2019,3,51.87019554,4.797354213,-26.583,3,1,3,3,3,5,5,5,4,3,1,West
161,55,1,15,1,0,-225,15,qH9LQCPeDCVly0T-OKdcGAa.png,2019,3,51.5144622,5.363916882,-60.491,225,5,vnw_XEj_sM3ALHn-IQSU9wb.png,2021,8,51.81415501,5.829223773,135.454,3,1,3,3,3,5,5,5,4,3,1,West
162,55,1,15,1,0,-225,-10,zk1sEDvx-iIFEoWCokPZhga.png,2022,3,52.66706508,4.686186152,0.338,75,0,mFwwTVLuOGGvbIF3t6ttrwa.png,2021,8,52.20777473,6.196561481,-81.058,3,1,3,3,3,5,5,5,4,3,1,West
163,52,2,14,0,1,225,-5,7IH9Do3iGe6z1UEgtRDItwb.png,2019,6,51.84199784,5.861194384,184.549,75,0,m6dECLjizT2CP_sxJ6z1yga.png,2020,11,52.22516305,6.920098019,-84.797,6,1,4,3,6,6,8,8,4,2,2,East
164,52,1,14,0,1,75,10,RHiO5vbtKa1ZsHAltQkp7gb.png,2021,3,51.49272712,5.445377998,148.894,150,0,gFr_xTpN4HvRanvc-Tc7jwb.png,2022,3,51.48992213,3.622456356,252.025,6,1,4,3,6,6,8,8,4,2,2,East
165,52,2,14,1,0,225,-10,5y60sHjgq0vCYnkE-Kgs9Qa.png,2019,5,50.98760437,5.819702393,28.072,0,0,ZCXoBi38_QI_xwo_Mkcplwb.png,2021,3,52.38889828,4.689369449,214.801,6,1,4,3,6,6,8,8,4,2,2,East
166,52,2,14,1,0,75,15,QiKd1758Hp06fbRKy67tSga.png,2022,5,52.19606066,6.879878568,-12.71,150,5,cWFBI6GkM6dlQXRi-q7mNwb.png,2021,5,52.19284741,6.358546865,181.687,6,1,4,3,6,6,8,8,4,2,2,East
167,52,2,14,0,1,225,-10,Ipj6kPxUqOJ5fBFjiwW53ga.png,2019,3,52.36698512,4.522636535,-60.737,150,10,FxGgkc-uN6hGnDss8NY8dQb.png,2021,4,52.21282038,5.177703633,218.59,6,1,4,3,6,6,8,8,4,2,2,East
168,52,1,14,1,0,0,15,dSIpnJW6pcgeHDnWWGCsfga.png,2022,3,52.20816104,6.877082104,-54.104,225,-5,jV3-BwFLBOlit0r1aYa_Qwa.png,2021,4,52.40527774,5.297072323,57.807,6,1,4,3,6,6,8,8,4,2,2,East
169,52,1,14,0,1,75,5,KKe8MntzIlMQu_2t2WqcaAb.png,2021,11,51.50053217,3.668112947,160.558,-75,-10,B09A7hr6DAmxvAVMUsbynwb.png,2019,3,51.30760674,5.606460301,263.847,6,1,4,3,6,6,8,8,4,2,2,East
170,52,2,14,0,1,0,-10,rUq0UHhsqsLaU3FCIO8s9wa.png,2022,3,52.22236738,6.915911017,-2.367,-225,10,hK3hHh_IHO2M0gyQQ3Odrwa.png,2021,10,50.95587735,5.834542299,-22.351,6,1,4,3,6,6,8,8,4,2,2,East
171,52,1,14,0,1,-75,0,DpbeF0RN1qdcFH5qPrKBAgb.png,2021,11,52.36607183,4.62775927,106.643,0,5,Qdn_uIcB95SAnJy9vQaDCwa.png,2021,12,52.28073987,4.624652024,33.0,6,1,4,3,6,6,8,8,4,2,2,East
172,52,2,14,0,1,150,-10,MUuGrq1pAqxELoK7F1Q7yQa.png,2019,6,52.36079815,4.943475941,75.276,-150,15,AhO7Bgr7e_vw3N1aH8xjigb.png,2021,3,52.36415563,4.899113666,160.883,6,1,4,3,6,6,8,8,4,2,2,East
173,52,1,14,0,1,0,-10,sgd5ZKv6Osk1wnVpjv0U6Qa.png,2021,11,52.22757878,6.908997315,60.162,-150,15,luGrg8hEnp1yRbRCm9yP_Qa.png,2019,6,52.30794887,4.958550997,70.271,6,1,4,3,6,6,8,8,4,2,2,East
174,52,1,14,1,0,75,-10,Y0G6dL-HCcotZUU0eTv0lga.png,2021,6,53.20369232,5.778222733,48.336,-225,10,UFeKj5tzhVSskvtj6w_M1ga.png,2019,6,52.31064004,4.951754767,58.86,6,1,4,3,6,6,8,8,4,2,2,East
175,52,1,14,1,0,-75,10,bZmQfnw58UlGM-ScmMnRRQb.png,2022,4,52.94917522,6.052269226,147.992,75,-10,sfUf6NopyUMJdUe24xbUwAb.png,2019,6,52.47665545,4.64825345,206.321,6,1,4,3,6,6,8,8,4,2,2,East
176,52,1,14,1,0,0,0,CQ-ksUyni1EZEY-XQ9aRhgb.png,2019,4,52.69374502,5.053117239,175.327,75,10,YV2u_NWhAlUy1pp33UA-kgb.png,2019,3,52.7114567,4.690077427,209.935,6,1,4,3,6,6,8,8,4,2,2,East
177,56,2,14,1,0,225,-5,GmkZwwg564H_2PmF08QENQa.png,2021,12,52.31072384,4.657238379,-4.72,150,-15,rfaZx8DvpkM6PBWp-ZAp6Aa.png,2021,8,52.21586539,5.162445506,30.589,2,1,4,5,2,3,8,1,5,5,1,North
178,56,1,14,1,0,75,-10,M8aPOshNIlz_M8MYd14bmga.png,2019,6,52.4319704,4.916269482,2.003,225,0,AuLsDsbRIYcuBYlgYNtPEwa.png,2019,3,51.269507,5.568160432,2.899,2,1,4,5,2,3,8,1,5,5,1,North
179,56,2,14,1,0,0,5,I53BWKYAyhIGDGszISf24ga.png,2019,3,52.37029299,4.578077609,12.307,-225,10,bGCMPcdStv8Ds5NoaLULSQa.png,2022,3,52.72538881,6.509047053,5.946,2,1,4,5,2,3,8,1,5,5,1,North
180,56,2,14,1,0,150,-15,eBqe7WfjrUJ_7HGh1KHFmQa.png,2021,10,51.26533096,5.703352563,57.365,75,5,sMgDZr75W_JQuihTj9mhwQb.png,2021,4,51.25141627,5.685618784,149.083,2,1,4,5,2,3,8,1,5,5,1,North
181,56,1,14,1,0,0,10,pIWKc9hSZceJ1IyQq7arQga.png,2019,6,52.35256568,4.870307135,65.753,75,5,rlBJaaW0VJ8RdMssjWu63wa.png,2020,7,52.30312613,4.704292102,47.382,2,1,4,5,2,3,8,1,5,5,1,North
183,56,1,14,0,1,-75,-15,8hL__REqByfqABrkAaGbgga.png,2022,5,52.2409413,6.895363748,-9.481,225,0,GT1Nuf1yFlRZyYfvr2qu8Ab.png,2021,6,52.57324605,6.286625642,159.619,2,1,4,5,2,3,8,1,5,5,1,North
184,56,1,14,0,1,0,10,7RoRvZKruZ1p65kf3hJ05Aa.png,2022,3,52.20287072,6.884008271,-5.184,225,-10,Y_NYlYyEgWVfV_JUx8zohgb.png,2022,4,51.48818219,5.481691399,254.055,2,1,4,5,2,3,8,1,5,5,1,North
185,56,1,14,0,1,-225,-10,ubfyPJRMvQqs-Aevs5AyKQb.png,2019,3,51.32564376,5.373381441,154.112,-150,-5,oFqKaptVesJ75HUSoKjfOAa.png,2019,4,52.70532001,5.291014711,-65.089,2,1,4,5,2,3,8,1,5,5,1,North
186,56,2,14,0,1,75,-5,og-UFCGwzg82NNYkTpK0mgb.png,2022,4,52.79372313,6.122723029,108.515,-75,-10,5s_hyb8RUUf5tm2CjxTsDwb.png,2020,11,52.38048522,4.888860488,220.642,2,1,4,5,2,3,8,1,5,5,1,North
187,56,1,14,0,1,-75,15,SQOTUzv0z3PbS1ISE_x-Iwb.png,2022,3,52.22314581,6.891765308,184.834,150,5,o-7cmAjtxx57rAfMXCBNSAa.png,2021,11,52.372531,4.645435741,-86.478,2,1,4,5,2,3,8,1,5,5,1,North
188,56,2,14,1,0,-75,5,hUugk-p6CQwnuUEJrzXldwb.png,2020,7,51.44278808,5.524205469,90.059,-225,-15,7IA9muQXVl8zvCLhyiEJkgb.png,2019,4,52.70247521,5.093171175,124.565,2,1,4,5,2,3,8,1,5,5,1,North
189,56,1,14,0,1,150,10,DfdyOUeYo1rAiZYektQ6_ga.png,2021,8,51.86307643,5.778809175,6.066,225,5,zCY1eIB5iW73ACViJXL_mQb.png,2019,4,52.9859198,6.144384092,137.991,2,1,4,5,2,3,8,1,5,5,1,North
190,56,2,14,1,0,75,-15,mQH2ecLuyunFacdjLy1KKAa.png,2021,3,52.055865,6.103112065,-10.693,0,5,U2dYORCuDu_mbCnsYeQgcAb.png,2019,3,52.66979059,5.003927777,109.212,2,1,4,5,2,3,8,1,5,5,1,North
191,56,1,14,0,1,-150,-15,4CLIRTTznwqBzhfZG27iTwb.png,2019,6,52.36444461,4.793408938,267.466,-75,-10,ucKnj42xqUuWkmdXdvueWQb.png,2021,3,52.35432438,4.931588971,135.438,2,1,4,5,2,3,8,1,5,5,1,North
192,58,2,13,0,1,150,-5,50fsPBnlm5NFzooDTL57wAa.png,2021,9,52.66978571,5.003903916,-70.788,75,-10,zbrZ4Zz-xhT6nrMcjFHwWQb.png,2021,10,51.24398319,5.703168641,267.405,3,1,4,5,3,9,5,4,4,3,2,North
193,58,1,13,1,0,0,5,AhwO-BEXjxnPQR0F0_Ho-Qb.png,2019,6,52.35215721,4.89646773,165.751,-75,10,Fgin-PRskON71uwTvKHuKga.png,2022,2,52.43247311,4.986720648,-25.918,3,1,4,5,3,9,5,4,4,3,2,North
194,58,1,13,0,1,0,-10,bjuFb1hioXJ5-qyQpMpnEQa.png,2022,5,52.22253978,5.169461228,-60.009,-225,-5,db6tOLroPdjAMnB45o63Agb.png,2021,12,52.27253531,4.61528538,130.025,3,1,4,5,3,9,5,4,4,3,2,North
195,58,1,13,1,0,-75,5,h3MN2PUF1VL4SSv2fykjKQb.png,2020,7,52.25351289,4.57611155,199.758,150,-5,ZrXK7cuKkOENwEyWwtnd-Aa.png,2020,12,52.22756162,6.900404254,82.59,3,1,4,5,3,9,5,4,4,3,2,North
196,58,2,13,1,0,75,15,iZ5HZ0TnVewYnNq4venxpQb.png,2021,3,52.39894129,4.913824715,231.945,225,5,ejHF5MpfKm4_1CPP_P8uRwa.png,2019,4,51.75508161,5.125085519,-17.849,3,1,4,5,3,9,5,4,4,3,2,North
198,58,2,13,0,1,-150,15,EkjRFo59qDyRs36JAqC-sAa.png,2020,7,52.39961494,4.635516843,24.907,225,-5,amglkqcVw1zcdA8JweQ8GAb.png,2019,5,52.33600455,4.635796447,219.377,3,1,4,5,3,9,5,4,4,3,2,North
199,58,2,13,1,0,-225,-15,bThbjdfHXSLfmMgVzqx1Awa.png,2019,4,51.85375639,5.776260974,40.806,-75,10,Y9iW1FseYIDhVJETT3er7gb.png,2019,4,51.26496599,5.587215904,242.905,3,1,4,5,3,9,5,4,4,3,2,North
200,58,1,13,1,0,-150,10,S1wt4db_K9wlo04uLt1xQAb.png,2019,7,51.43963995,5.478559633,247.806,75,-15,PQpV0K1DmhiEMKRNGw6T7wb.png,2019,5,52.36328585,4.625742422,112.111,3,1,4,5,3,9,5,4,4,3,2,North
201,58,1,13,1,0,0,0,8y8yvtF2H22DYj_Su3eI0Qb.png,2019,6,52.70190483,4.69654402,148.639,150,-5,BKeEeFMaRZhQRyW8HpQzuga.png,2020,12,51.8465807,4.496679,2.884,3,1,4,5,3,9,5,4,4,3,2,North
202,58,1,13,1,0,75,-10,VelB36Q-mC7JcVMqH4lDqga.png,2021,4,51.35372472,5.554370767,37.919,0,-5,g2Iva4j1sPOT97EtPrHTCwb.png,2020,9,52.62485274,4.952386389,157.31,3,1,4,5,3,9,5,4,4,3,2,North
203,58,1,13,1,0,75,-15,GsWbcUYnF9sM-olLhhvDAQa.png,2021,8,52.35546226,4.855122113,76.307,-225,0,o5j8McvUS4tqzrqa5wowQga.png,2021,9,52.34538284,4.972062769,-58.232,3,1,4,5,3,9,5,4,4,3,2,North
204,58,2,13,1,0,150,-10,K-YF8isI8__es0C6qwCDEwa.png,2022,2,52.32789171,4.871284955,-1.948,-225,0,PnBbzcniBzq8P97wfzXO9Ab.png,2020,7,52.26838633,4.75227141,146.089,3,1,4,5,3,9,5,4,4,3,2,North
205,58,1,13,1,0,150,-5,MSSkNogDnlKK1e_eQLsyjAb.png,2020,7,53.24352827,6.39700807,111.624,225,0,CMOw81XEkfDa6Oy6p2F_cAa.png,2021,6,52.51721836,6.2614487,12.61,3,1,4,5,3,9,5,4,4,3,2,North
206,44,2,12,0,1,150,-5,7k8VLMZIqriJsHF-lfF0pQb.png,2019,3,51.90759559,5.657787235,147.042,0,-10,A7EyVnK_KIQ5yyB67tltzQb.png,2020,9,52.29465714,4.911555044,172.112,2,1,2,5,5,7,8,8,5,1,1,West
207,44,2,12,1,0,225,5,zuVM8GEP6wP56HZNphr9wAb.png,2021,3,52.64278678,5.024017848,166.988,-225,10,IXFsYj-4YziP3Ux9YRTEkwa.png,2019,4,52.37713803,4.943744415,-14.197,2,1,2,5,5,7,8,8,5,1,1,West
